family,zone_rank,square_id,exp_id,horizon,delay_min,hold_min,on_ratio,episodes,missed_min,missed_min_std,missed_episodes,missed_episodes_std,on_min,on_min_std,switches,switches_std,chosen
lag144,2,5059,EXP-018,1.0,10.0,120.0,1.0,8,230.0,,4.0,,3580.0,,10.0,,False
lag144,2,5059,EXP-018,1.0,10.0,120.0,0.9,8,130.0,,3.0,,3760.0,,8.0,,False
lag144,2,5059,EXP-018,1.0,10.0,120.0,0.8,8,70.0,,2.0,,4310.0,,10.0,,False
lstm,2,5059,EXP-024,1.0,0.0,0.0,1.0,8,90.0,17.320508075688775,6.666666666666667,0.5773502691896258,3333.3333333333335,32.145502536643185,7.0,0.0,False
lstm,2,5059,EXP-024,1.0,0.0,0.0,0.9,8,10.0,0.0,1.0,0.0,3736.6666666666665,40.414518843273804,7.0,0.0,False
lstm,2,5059,EXP-024,1.0,0.0,0.0,0.8,8,0.0,0.0,0.0,0.0,4096.666666666667,15.275252316519467,7.0,0.0,False
lstm,2,5059,EXP-024,1.0,0.0,30.0,1.0,8,90.0,17.320508075688775,6.666666666666667,0.5773502691896258,3333.3333333333335,32.145502536643185,7.0,0.0,False
lstm,2,5059,EXP-024,1.0,0.0,30.0,0.9,8,10.0,0.0,1.0,0.0,3736.6666666666665,40.414518843273804,7.0,0.0,False
lstm,2,5059,EXP-024,1.0,0.0,30.0,0.8,8,0.0,0.0,0.0,0.0,4096.666666666667,15.275252316519467,7.0,0.0,False
lstm,2,5059,EXP-024,1.0,0.0,60.0,1.0,8,90.0,17.320508075688775,6.666666666666667,0.5773502691896258,3333.3333333333335,32.145502536643185,7.0,0.0,False
lstm,2,5059,EXP-024,1.0,0.0,60.0,0.9,8,10.0,0.0,1.0,0.0,3736.6666666666665,40.414518843273804,7.0,0.0,False
lstm,2,5059,EXP-024,1.0,0.0,60.0,0.8,8,0.0,0.0,0.0,0.0,4096.666666666667,15.275252316519467,7.0,0.0,False
lstm,2,5059,EXP-024,1.0,0.0,120.0,1.0,8,90.0,17.320508075688775,6.666666666666667,0.5773502691896258,3333.3333333333335,32.145502536643185,7.0,0.0,True
lstm,2,5059,EXP-024,1.0,0.0,120.0,0.9,8,10.0,0.0,1.0,0.0,3736.6666666666665,40.414518843273804,7.0,0.0,False
lstm,2,5059,EXP-024,1.0,0.0,120.0,0.8,8,0.0,0.0,0.0,0.0,4096.666666666667,15.275252316519467,7.0,0.0,False
lstm,2,5059,EXP-024,1.0,10.0,0.0,1.0,8,143.33333333333334,11.547005383792515,7.0,0.0,3333.3333333333335,32.145502536643185,7.0,0.0,False
lstm,2,5059,EXP-024,1.0,10.0,0.0,0.9,8,23.333333333333332,5.773502691896257,2.3333333333333335,0.5773502691896258,3736.6666666666665,40.414518843273804,7.0,0.0,False
lstm,2,5059,EXP-024,1.0,10.0,0.0,0.8,8,0.0,0.0,0.0,0.0,4096.666666666667,15.275252316519467,7.0,0.0,False
lstm,2,5059,EXP-024,1.0,10.0,30.0,1.0,8,143.33333333333334,11.547005383792515,7.0,0.0,3333.3333333333335,32.145502536643185,7.0,0.0,False
lstm,2,5059,EXP-024,1.0,10.0,30.0,0.9,8,23.333333333333332,5.773502691896257,2.3333333333333335,0.5773502691896258,3736.6666666666665,40.414518843273804,7.0,0.0,False
lstm,2,5059,EXP-024,1.0,10.0,30.0,0.8,8,0.0,0.0,0.0,0.0,4096.666666666667,15.275252316519467,7.0,0.0,False
lstm,2,5059,EXP-024,1.0,10.0,60.0,1.0,8,143.33333333333334,11.547005383792515,7.0,0.0,3333.3333333333335,32.145502536643185,7.0,0.0,False
lstm,2,5059,EXP-024,1.0,10.0,60.0,0.9,8,23.333333333333332,5.773502691896257,2.3333333333333335,0.5773502691896258,3736.6666666666665,40.414518843273804,7.0,0.0,False
lstm,2,5059,EXP-024,1.0,10.0,60.0,0.8,8,0.0,0.0,0.0,0.0,4096.666666666667,15.275252316519467,7.0,0.0,False
lstm,2,5059,EXP-024,1.0,10.0,120.0,1.0,8,143.33333333333334,11.547005383792515,7.0,0.0,3333.3333333333335,32.145502536643185,7.0,0.0,True
lstm,2,5059,EXP-024,1.0,10.0,120.0,0.9,8,23.333333333333332,5.773502691896257,2.3333333333333335,0.5773502691896258,3736.6666666666665,40.414518843273804,7.0,0.0,False
lstm,2,5059,EXP-024,1.0,10.0,120.0,0.8,8,0.0,0.0,0.0,0.0,4096.666666666667,15.275252316519467,7.0,0.0,False
arima,2,5059,EXP-049,3.0,0.0,0.0,1.0,8,60.0,,4.0,,3450.0,,7.0,,True
arima,2,5059,EXP-049,3.0,0.0,0.0,0.9,8,10.0,,1.0,,3780.0,,7.0,,False
arima,2,5059,EXP-049,3.0,0.0,0.0,0.8,8,0.0,,0.0,,4090.0,,7.0,,False
arima,2,5059,EXP-049,3.0,0.0,30.0,1.0,8,60.0,,4.0,,3450.0,,7.0,,False
arima,2,5059,EXP-049,3.0,0.0,30.0,0.9,8,10.0,,1.0,,3780.0,,7.0,,False
arima,2,5059,EXP-049,3.0,0.0,30.0,0.8,8,0.0,,0.0,,4090.0,,7.0,,False
arima,2,5059,EXP-049,3.0,0.0,60.0,1.0,8,60.0,,4.0,,3450.0,,7.0,,False
arima,2,5059,EXP-049,3.0,0.0,60.0,0.9,8,10.0,,1.0,,3780.0,,7.0,,False
arima,2,5059,EXP-049,3.0,0.0,60.0,0.8,8,0.0,,0.0,,4090.0,,7.0,,False
arima,2,5059,EXP-049,3.0,0.0,120.0,1.0,8,60.0,,4.0,,3450.0,,7.0,,False
arima,2,5059,EXP-049,3.0,0.0,120.0,0.9,8,10.0,,1.0,,3780.0,,7.0,,False
arima,2,5059,EXP-049,3.0,0.0,120.0,0.8,8,0.0,,0.0,,4090.0,,7.0,,False
arima,2,5059,EXP-049,3.0,10.0,0.0,1.0,8,60.0,,4.0,,3450.0,,7.0,,True
arima,2,5059,EXP-049,3.0,10.0,0.0,0.9,8,10.0,,1.0,,3780.0,,7.0,,False
arima,2,5059,EXP-049,3.0,10.0,0.0,0.8,8,0.0,,0.0,,4090.0,,7.0,,False
arima,2,5059,EXP-049,3.0,10.0,30.0,1.0,8,60.0,,4.0,,3450.0,,7.0,,False
arima,2,5059,EXP-049,3.0,10.0,30.0,0.9,8,10.0,,1.0,,3780.0,,7.0,,False
arima,2,5059,EXP-049,3.0,10.0,30.0,0.8,8,0.0,,0.0,,4090.0,,7.0,,False
arima,2,5059,EXP-049,3.0,10.0,60.0,1.0,8,60.0,,4.0,,3450.0,,7.0,,False
arima,2,5059,EXP-049,3.0,10.0,60.0,0.9,8,10.0,,1.0,,3780.0,,7.0,,False
arima,2,5059,EXP-049,3.0,10.0,60.0,0.8,8,0.0,,0.0,,4090.0,,7.0,,False
arima,2,5059,EXP-049,3.0,10.0,120.0,1.0,8,60.0,,4.0,,3450.0,,7.0,,False
arima,2,5059,EXP-049,3.0,10.0,120.0,0.9,8,10.0,,1.0,,3780.0,,7.0,,False
arima,2,5059,EXP-049,3.0,10.0,120.0,0.8,8,0.0,,0.0,,4090.0,,7.0,,False
lag1,2,5059,EXP-031,3.0,0.0,0.0,1.0,8,210.0,,7.0,,3240.0,,13.0,,False
lag1,2,5059,EXP-031,3.0,0.0,0.0,0.9,8,60.0,,4.0,,3640.0,,11.0,,False
lag1,2,5059,EXP-031,3.0,0.0,0.0,0.8,8,10.0,,1.0,,4000.0,,10.0,,False
lag1,2,5059,EXP-031,3.0,0.0,30.0,1.0,8,170.0,,7.0,,3320.0,,10.0,,True
lag1,2,5059,EXP-031,3.0,0.0,30.0,0.9,8,40.0,,3.0,,3680.0,,8.0,,False
lag1,2,5059,EXP-031,3.0,0.0,30.0,0.8,8,10.0,,1.0,,4060.0,,10.0,,False
lag1,2,5059,EXP-031,3.0,0.0,60.0,1.0,8,170.0,,7.0,,3410.0,,10.0,,False
lag1,2,5059,EXP-031,3.0,0.0,60.0,0.9,8,40.0,,3.0,,3710.0,,8.0,,False
lag1,2,5059,EXP-031,3.0,0.0,60.0,0.8,8,10.0,,1.0,,4150.0,,10.0,,False
lag1,2,5059,EXP-031,3.0,0.0,120.0,1.0,8,170.0,,7.0,,3590.0,,10.0,,False
lag1,2,5059,EXP-031,3.0,0.0,120.0,0.9,8,40.0,,3.0,,3770.0,,8.0,,False
lag1,2,5059,EXP-031,3.0,0.0,120.0,0.8,8,10.0,,1.0,,4330.0,,10.0,,False
lag1,2,5059,EXP-031,3.0,10.0,0.0,1.0,8,210.0,,7.0,,3240.0,,13.0,,False
lag1,2,5059,EXP-031,3.0,10.0,0.0,0.9,8,60.0,,4.0,,3640.0,,11.0,,False
lag1,2,5059,EXP-031,3.0,10.0,0.0,0.8,8,10.0,,1.0,,4000.0,,10.0,,False
lag1,2,5059,EXP-031,3.0,10.0,30.0,1.0,8,170.0,,7.0,,3320.0,,10.0,,True
lag1,2,5059,EXP-031,3.0,10.0,30.0,0.9,8,40.0,,3.0,,3680.0,,8.0,,False
lag1,2,5059,EXP-031,3.0,10.0,30.0,0.8,8,10.0,,1.0,,4060.0,,10.0,,False
lag1,2,5059,EXP-031,3.0,10.0,60.0,1.0,8,170.0,,7.0,,3410.0,,10.0,,False
lag1,2,5059,EXP-031,3.0,10.0,60.0,0.9,8,40.0,,3.0,,3710.0,,8.0,,False
lag1,2,5059,EXP-031,3.0,10.0,60.0,0.8,8,10.0,,1.0,,4150.0,,10.0,,False
lag1,2,5059,EXP-031,3.0,10.0,120.0,1.0,8,170.0,,7.0,,3590.0,,10.0,,False
lag1,2,5059,EXP-031,3.0,10.0,120.0,0.9,8,40.0,,3.0,,3770.0,,8.0,,False
lag1,2,5059,EXP-031,3.0,10.0,120.0,0.8,8,10.0,,1.0,,4330.0,,10.0,,False
lag1008,2,5059,EXP-043,3.0,0.0,0.0,1.0,8,600.0,,7.0,,2680.0,,28.0,,False
lag1008,2,5059,EXP-043,3.0,0.0,0.0,0.9,8,180.0,,3.0,,3260.0,,15.0,,False
lag1008,2,5059,EXP-043,3.0,0.0,0.0,0.8,8,40.0,,2.0,,3680.0,,16.0,,False
lag1008,2,5059,EXP-043,3.0,0.0,30.0,1.0,8,480.0,,5.0,,2820.0,,19.0,,False
lag1008,2,5059,EXP-043,3.0,0.0,30.0,0.9,8,130.0,,3.0,,3340.0,,12.0,,False
lag1008,2,5059,EXP-043,3.0,0.0,30.0,0.8,8,30.0,,1.0,,3810.0,,14.0,,False
lag1008,2,5059,EXP-043,3.0,0.0,60.0,1.0,8,350.0,,5.0,,2980.0,,16.0,,True
lag1008,2,5059,EXP-043,3.0,0.0,60.0,0.9,8,110.0,,3.0,,3410.0,,10.0,,False
lag1008,2,5059,EXP-043,3.0,0.0,60.0,0.8,8,30.0,,1.0,,3920.0,,12.0,,False
lag1008,2,5059,EXP-043,3.0,0.0,120.0,1.0,8,290.0,,5.0,,3240.0,,13.0,,False
lag1008,2,5059,EXP-043,3.0,0.0,120.0,0.9,8,90.0,,3.0,,3550.0,,9.0,,False
lag1008,2,5059,EXP-043,3.0,0.0,120.0,0.8,8,30.0,,1.0,,4040.0,,10.0,,False
lag1008,2,5059,EXP-043,3.0,10.0,0.0,1.0,8,600.0,,7.0,,2680.0,,28.0,,False
lag1008,2,5059,EXP-043,3.0,10.0,0.0,0.9,8,180.0,,3.0,,3260.0,,15.0,,False
lag1008,2,5059,EXP-043,3.0,10.0,0.0,0.8,8,40.0,,2.0,,3680.0,,16.0,,False
lag1008,2,5059,EXP-043,3.0,10.0,30.0,1.0,8,480.0,,5.0,,2820.0,,19.0,,False
lag1008,2,5059,EXP-043,3.0,10.0,30.0,0.9,8,130.0,,3.0,,3340.0,,12.0,,False
lag1008,2,5059,EXP-043,3.0,10.0,30.0,0.8,8,30.0,,1.0,,3810.0,,14.0,,False
lag1008,2,5059,EXP-043,3.0,10.0,60.0,1.0,8,350.0,,5.0,,2980.0,,16.0,,True
lag1008,2,5059,EXP-043,3.0,10.0,60.0,0.9,8,110.0,,3.0,,3410.0,,10.0,,False
lag1008,2,5059,EXP-043,3.0,10.0,60.0,0.8,8,30.0,,1.0,,3920.0,,12.0,,False
lag1008,2,5059,EXP-043,3.0,10.0,120.0,1.0,8,290.0,,5.0,,3240.0,,13.0,,False
lag1008,2,5059,EXP-043,3.0,10.0,120.0,0.9,8,90.0,,3.0,,3550.0,,9.0,,False
lag1008,2,5059,EXP-043,3.0,10.0,120.0,0.8,8,30.0,,1.0,,4040.0,,10.0,,False
lag144,2,5059,EXP-037,3.0,0.0,0.0,1.0,8,340.0,,4.0,,3210.0,,14.0,,False
lag144,2,5059,EXP-037,3.0,0.0,0.0,0.9,8,140.0,,4.0,,3630.0,,11.0,,False
lag144,2,5059,EXP-037,3.0,0.0,0.0,0.8,8,60.0,,2.0,,3980.0,,10.0,,False
lag144,2,5059,EXP-037,3.0,0.0,30.0,1.0,8,270.0,,4.0,,3310.0,,10.0,,True
lag144,2,5059,EXP-037,3.0,0.0,30.0,0.9,8,130.0,,3.0,,3670.0,,8.0,,False
lag144,2,5059,EXP-037,3.0,0.0,30.0,0.8,8,60.0,,2.0,,4040.0,,10.0,,False
lag144,2,5059,EXP-037,3.0,0.0,60.0,1.0,8,230.0,,4.0,,3400.0,,10.0,,False
lag144,2,5059,EXP-037,3.0,0.0,60.0,0.9,8,130.0,,3.0,,3700.0,,8.0,,False
lag144,2,5059,EXP-037,3.0,0.0,60.0,0.8,8,60.0,,2.0,,4130.0,,10.0,,False
lag144,2,5059,EXP-037,3.0,0.0,120.0,1.0,8,210.0,,4.0,,3580.0,,10.0,,False
lag144,2,5059,EXP-037,3.0,0.0,120.0,0.9,8,130.0,,3.0,,3760.0,,8.0,,False
lag144,2,5059,EXP-037,3.0,0.0,120.0,0.8,8,60.0,,2.0,,4310.0,,10.0,,False
lag144,2,5059,EXP-037,3.0,10.0,0.0,1.0,8,340.0,,4.0,,3210.0,,14.0,,False
lag144,2,5059,EXP-037,3.0,10.0,0.0,0.9,8,140.0,,4.0,,3630.0,,11.0,,False
lag144,2,5059,EXP-037,3.0,10.0,0.0,0.8,8,60.0,,2.0,,3980.0,,10.0,,False
lag144,2,5059,EXP-037,3.0,10.0,30.0,1.0,8,270.0,,4.0,,3310.0,,10.0,,True
lag144,2,5059,EXP-037,3.0,10.0,30.0,0.9,8,130.0,,3.0,,3670.0,,8.0,,False
lag144,2,5059,EXP-037,3.0,10.0,30.0,0.8,8,60.0,,2.0,,4040.0,,10.0,,False
lag144,2,5059,EXP-037,3.0,10.0,60.0,1.0,8,230.0,,4.0,,3400.0,,10.0,,False
lag144,2,5059,EXP-037,3.0,10.0,60.0,0.9,8,130.0,,3.0,,3700.0,,8.0,,False
lag144,2,5059,EXP-037,3.0,10.0,60.0,0.8,8,60.0,,2.0,,4130.0,,10.0,,False
lag144,2,5059,EXP-037,3.0,10.0,120.0,1.0,8,210.0,,4.0,,3580.0,,10.0,,False
lag144,2,5059,EXP-037,3.0,10.0,120.0,0.9,8,130.0,,3.0,,3760.0,,8.0,,False
lag144,2,5059,EXP-037,3.0,10.0,120.0,0.8,8,60.0,,2.0,,4310.0,,10.0,,False
lstm,2,5059,EXP-055,3.0,0.0,0.0,1.0,8,100.0,10.0,5.0,0.0,3403.3333333333335,35.11884584284247,7.0,0.0,True
lstm,2,5059,EXP-055,3.0,0.0,0.0,0.9,8,10.0,0.0,1.0,0.0,3800.0,36.05551275463989,7.0,0.0,False
lstm,2,5059,EXP-055,3.0,0.0,0.0,0.8,8,0.0,0.0,0.0,0.0,4153.333333333333,30.550504633038933,7.0,0.0,False
lstm,2,5059,EXP-055,3.0,0.0,30.0,1.0,8,100.0,10.0,5.0,0.0,3403.3333333333335,35.11884584284247,7.0,0.0,False
lstm,2,5059,EXP-055,3.0,0.0,30.0,0.9,8,10.0,0.0,1.0,0.0,3800.0,36.05551275463989,7.0,0.0,False
lstm,2,5059,EXP-055,3.0,0.0,30.0,0.8,8,0.0,0.0,0.0,0.0,4153.333333333333,30.550504633038933,7.0,0.0,False
lstm,2,5059,EXP-055,3.0,0.0,60.0,1.0,8,100.0,10.0,5.0,0.0,3403.3333333333335,35.11884584284247,7.0,0.0,False
lstm,2,5059,EXP-055,3.0,0.0,60.0,0.9,8,10.0,0.0,1.0,0.0,3800.0,36.05551275463989,7.0,0.0,False
lstm,2,5059,EXP-055,3.0,0.0,60.0,0.8,8,0.0,0.0,0.0,0.0,4153.333333333333,30.550504633038933,7.0,0.0,False
lstm,2,5059,EXP-055,3.0,0.0,120.0,1.0,8,100.0,10.0,5.0,0.0,3403.3333333333335,35.11884584284247,7.0,0.0,False
lstm,2,5059,EXP-055,3.0,0.0,120.0,0.9,8,10.0,0.0,1.0,0.0,3800.0,36.05551275463989,7.0,0.0,False
lstm,2,5059,EXP-055,3.0,0.0,120.0,0.8,8,0.0,0.0,0.0,0.0,4153.333333333333,30.550504633038933,7.0,0.0,False
lstm,2,5059,EXP-055,3.0,10.0,0.0,1.0,8,100.0,10.0,5.0,0.0,3403.3333333333335,35.11884584284247,7.0,0.0,True
lstm,2,5059,EXP-055,3.0,10.0,0.0,0.9,8,10.0,0.0,1.0,0.0,3800.0,36.05551275463989,7.0,0.0,False
lstm,2,5059,EXP-055,3.0,10.0,0.0,0.8,8,0.0,0.0,0.0,0.0,4153.333333333333,30.550504633038933,7.0,0.0,False
lstm,2,5059,EXP-055,3.0,10.0,30.0,1.0,8,100.0,10.0,5.0,0.0,3403.3333333333335,35.11884584284247,7.0,0.0,False
lstm,2,5059,EXP-055,3.0,10.0,30.0,0.9,8,10.0,0.0,1.0,0.0,3800.0,36.05551275463989,7.0,0.0,False
lstm,2,5059,EXP-055,3.0,10.0,30.0,0.8,8,0.0,0.0,0.0,0.0,4153.333333333333,30.550504633038933,7.0,0.0,False
lstm,2,5059,EXP-055,3.0,10.0,60.0,1.0,8,100.0,10.0,5.0,0.0,3403.3333333333335,35.11884584284247,7.0,0.0,False
lstm,2,5059,EXP-055,3.0,10.0,60.0,0.9,8,10.0,0.0,1.0,0.0,3800.0,36.05551275463989,7.0,0.0,False
lstm,2,5059,EXP-055,3.0,10.0,60.0,0.8,8,0.0,0.0,0.0,0.0,4153.333333333333,30.550504633038933,7.0,0.0,False
lstm,2,5059,EXP-055,3.0,10.0,120.0,1.0,8,100.0,10.0,5.0,0.0,3403.3333333333335,35.11884584284247,7.0,0.0,False
lstm,2,5059,EXP-055,3.0,10.0,120.0,0.9,8,10.0,0.0,1.0,0.0,3800.0,36.05551275463989,7.0,0.0,False
lstm,2,5059,EXP-055,3.0,10.0,120.0,0.8,8,0.0,0.0,0.0,0.0,4153.333333333333,30.550504633038933,7.0,0.0,False
arima,2,5059,EXP-050,6.0,0.0,0.0,1.0,8,120.0,,6.0,,3530.0,,8.0,,False
arima,2,5059,EXP-050,6.0,0.0,0.0,0.9,8,20.0,,2.0,,3860.0,,7.0,,False
arima,2,5059,EXP-050,6.0,0.0,0.0,0.8,8,0.0,,0.0,,4100.0,,7.0,,False
arima,2,5059,EXP-050,6.0,0.0,30.0,1.0,8,110.0,,6.0,,3540.0,,7.0,,True
arima,2,5059,EXP-050,6.0,0.0,30.0,0.9,8,20.0,,2.0,,3860.0,,7.0,,False
arima,2,5059,EXP-050,6.0,0.0,30.0,0.8,8,0.0,,0.0,,4100.0,,7.0,,False
arima,2,5059,EXP-050,6.0,0.0,60.0,1.0,8,110.0,,6.0,,3540.0,,7.0,,False
arima,2,5059,EXP-050,6.0,0.0,60.0,0.9,8,20.0,,2.0,,3860.0,,7.0,,False
arima,2,5059,EXP-050,6.0,0.0,60.0,0.8,8,0.0,,0.0,,4100.0,,7.0,,False
arima,2,5059,EXP-050,6.0,0.0,120.0,1.0,8,110.0,,6.0,,3540.0,,7.0,,False
arima,2,5059,EXP-050,6.0,0.0,120.0,0.9,8,20.0,,2.0,,3860.0,,7.0,,False
arima,2,5059,EXP-050,6.0,0.0,120.0,0.8,8,0.0,,0.0,,4100.0,,7.0,,False
arima,2,5059,EXP-050,6.0,10.0,0.0,1.0,8,120.0,,6.0,,3530.0,,8.0,,False
arima,2,5059,EXP-050,6.0,10.0,0.0,0.9,8,20.0,,2.0,,3860.0,,7.0,,False
arima,2,5059,EXP-050,6.0,10.0,0.0,0.8,8,0.0,,0.0,,4100.0,,7.0,,False
arima,2,5059,EXP-050,6.0,10.0,30.0,1.0,8,110.0,,6.0,,3540.0,,7.0,,True
arima,2,5059,EXP-050,6.0,10.0,30.0,0.9,8,20.0,,2.0,,3860.0,,7.0,,False
arima,2,5059,EXP-050,6.0,10.0,30.0,0.8,8,0.0,,0.0,,4100.0,,7.0,,False
arima,2,5059,EXP-050,6.0,10.0,60.0,1.0,8,110.0,,6.0,,3540.0,,7.0,,False
arima,2,5059,EXP-050,6.0,10.0,60.0,0.9,8,20.0,,2.0,,3860.0,,7.0,,False
arima,2,5059,EXP-050,6.0,10.0,60.0,0.8,8,0.0,,0.0,,4100.0,,7.0,,False
arima,2,5059,EXP-050,6.0,10.0,120.0,1.0,8,110.0,,6.0,,3540.0,,7.0,,False
arima,2,5059,EXP-050,6.0,10.0,120.0,0.9,8,20.0,,2.0,,3860.0,,7.0,,False
arima,2,5059,EXP-050,6.0,10.0,120.0,0.8,8,0.0,,0.0,,4100.0,,7.0,,False
lag1,2,5059,EXP-032,6.0,0.0,0.0,1.0,8,420.0,,8.0,,3240.0,,13.0,,False
lag1,2,5059,EXP-032,6.0,0.0,0.0,0.9,8,210.0,,7.0,,3640.0,,11.0,,False
lag1,2,5059,EXP-032,6.0,0.0,0.0,0.8,8,60.0,,5.0,,4000.0,,10.0,,False
lag1,2,5059,EXP-032,6.0,0.0,30.0,1.0,8,380.0,,8.0,,3320.0,,10.0,,True
lag1,2,5059,EXP-032,6.0,0.0,30.0,0.9,8,170.0,,7.0,,3680.0,,8.0,,False
lag1,2,5059,EXP-032,6.0,0.0,30.0,0.8,8,60.0,,5.0,,4060.0,,10.0,,False
lag1,2,5059,EXP-032,6.0,0.0,60.0,1.0,8,380.0,,8.0,,3410.0,,10.0,,False
lag1,2,5059,EXP-032,6.0,0.0,60.0,0.9,8,170.0,,7.0,,3710.0,,8.0,,False
lag1,2,5059,EXP-032,6.0,0.0,60.0,0.8,8,60.0,,5.0,,4150.0,,10.0,,False
lag1,2,5059,EXP-032,6.0,0.0,120.0,1.0,8,380.0,,8.0,,3590.0,,10.0,,False
lag1,2,5059,EXP-032,6.0,0.0,120.0,0.9,8,170.0,,7.0,,3770.0,,8.0,,False
lag1,2,5059,EXP-032,6.0,0.0,120.0,0.8,8,60.0,,5.0,,4330.0,,10.0,,False
lag1,2,5059,EXP-032,6.0,10.0,0.0,1.0,8,420.0,,8.0,,3240.0,,13.0,,False
lag1,2,5059,EXP-032,6.0,10.0,0.0,0.9,8,210.0,,7.0,,3640.0,,11.0,,False
lag1,2,5059,EXP-032,6.0,10.0,0.0,0.8,8,60.0,,5.0,,4000.0,,10.0,,False
lag1,2,5059,EXP-032,6.0,10.0,30.0,1.0,8,380.0,,8.0,,3320.0,,10.0,,True
lag1,2,5059,EXP-032,6.0,10.0,30.0,0.9,8,170.0,,7.0,,3680.0,,8.0,,False
lag1,2,5059,EXP-032,6.0,10.0,30.0,0.8,8,60.0,,5.0,,4060.0,,10.0,,False
lag1,2,5059,EXP-032,6.0,10.0,60.0,1.0,8,380.0,,8.0,,3410.0,,10.0,,False
lag1,2,5059,EXP-032,6.0,10.0,60.0,0.9,8,170.0,,7.0,,3710.0,,8.0,,False
lag1,2,5059,EXP-032,6.0,10.0,60.0,0.8,8,60.0,,5.0,,4150.0,,10.0,,False
lag1,2,5059,EXP-032,6.0,10.0,120.0,1.0,8,380.0,,8.0,,3590.0,,10.0,,False
lag1,2,5059,EXP-032,6.0,10.0,120.0,0.9,8,170.0,,7.0,,3770.0,,8.0,,False
lag1,2,5059,EXP-032,6.0,10.0,120.0,0.8,8,60.0,,5.0,,4330.0,,10.0,,False
lag1008,2,5059,EXP-044,6.0,0.0,0.0,1.0,8,600.0,,7.0,,2680.0,,28.0,,False
lag1008,2,5059,EXP-044,6.0,0.0,0.0,0.9,8,180.0,,3.0,,3260.0,,15.0,,False
lag1008,2,5059,EXP-044,6.0,0.0,0.0,0.8,8,40.0,,2.0,,3680.0,,16.0,,False
lag1008,2,5059,EXP-044,6.0,0.0,30.0,1.0,8,480.0,,5.0,,2820.0,,19.0,,False
lag1008,2,5059,EXP-044,6.0,0.0,30.0,0.9,8,130.0,,3.0,,3340.0,,12.0,,False
lag1008,2,5059,EXP-044,6.0,0.0,30.0,0.8,8,30.0,,1.0,,3810.0,,14.0,,False
lag1008,2,5059,EXP-044,6.0,0.0,60.0,1.0,8,350.0,,5.0,,2980.0,,16.0,,True
lag1008,2,5059,EXP-044,6.0,0.0,60.0,0.9,8,110.0,,3.0,,3410.0,,10.0,,False
lag1008,2,5059,EXP-044,6.0,0.0,60.0,0.8,8,30.0,,1.0,,3920.0,,12.0,,False
lag1008,2,5059,EXP-044,6.0,0.0,120.0,1.0,8,290.0,,5.0,,3240.0,,13.0,,False
lag1008,2,5059,EXP-044,6.0,0.0,120.0,0.9,8,90.0,,3.0,,3550.0,,9.0,,False
lag1008,2,5059,EXP-044,6.0,0.0,120.0,0.8,8,30.0,,1.0,,4040.0,,10.0,,False
lag1008,2,5059,EXP-044,6.0,10.0,0.0,1.0,8,600.0,,7.0,,2680.0,,28.0,,False
lag1008,2,5059,EXP-044,6.0,10.0,0.0,0.9,8,180.0,,3.0,,3260.0,,15.0,,False
lag1008,2,5059,EXP-044,6.0,10.0,0.0,0.8,8,40.0,,2.0,,3680.0,,16.0,,False
lag1008,2,5059,EXP-044,6.0,10.0,30.0,1.0,8,480.0,,5.0,,2820.0,,19.0,,False
lag1008,2,5059,EXP-044,6.0,10.0,30.0,0.9,8,130.0,,3.0,,3340.0,,12.0,,False
lag1008,2,5059,EXP-044,6.0,10.0,30.0,0.8,8,30.0,,1.0,,3810.0,,14.0,,False
lag1008,2,5059,EXP-044,6.0,10.0,60.0,1.0,8,350.0,,5.0,,2980.0,,16.0,,True
lag1008,2,5059,EXP-044,6.0,10.0,60.0,0.9,8,110.0,,3.0,,3410.0,,10.0,,False
lag1008,2,5059,EXP-044,6.0,10.0,60.0,0.8,8,30.0,,1.0,,3920.0,,12.0,,False
lag1008,2,5059,EXP-044,6.0,10.0,120.0,1.0,8,290.0,,5.0,,3240.0,,13.0,,False
lag1008,2,5059,EXP-044,6.0,10.0,120.0,0.9,8,90.0,,3.0,,3550.0,,9.0,,False
lag1008,2,5059,EXP-044,6.0,10.0,120.0,0.8,8,30.0,,1.0,,4040.0,,10.0,,False
lag144,2,5059,EXP-038,6.0,0.0,0.0,1.0,8,340.0,,4.0,,3210.0,,14.0,,False
lag144,2,5059,EXP-038,6.0,0.0,0.0,0.9,8,140.0,,4.0,,3630.0,,11.0,,False
lag144,2,5059,EXP-038,6.0,0.0,0.0,0.8,8,60.0,,2.0,,3980.0,,10.0,,False
lag144,2,5059,EXP-038,6.0,0.0,30.0,1.0,8,270.0,,4.0,,3310.0,,10.0,,True
lag144,2,5059,EXP-038,6.0,0.0,30.0,0.9,8,130.0,,3.0,,3670.0,,8.0,,False
lag144,2,5059,EXP-038,6.0,0.0,30.0,0.8,8,60.0,,2.0,,4040.0,,10.0,,False
lag144,2,5059,EXP-038,6.0,0.0,60.0,1.0,8,230.0,,4.0,,3400.0,,10.0,,False
lag144,2,5059,EXP-038,6.0,0.0,60.0,0.9,8,130.0,,3.0,,3700.0,,8.0,,False
lag144,2,5059,EXP-038,6.0,0.0,60.0,0.8,8,60.0,,2.0,,4130.0,,10.0,,False
lag144,2,5059,EXP-038,6.0,0.0,120.0,1.0,8,210.0,,4.0,,3580.0,,10.0,,False
